date,devices,added,removed,scaled
2022/05/01 12:16:57,56,4,6,5
2022/05/01 12:17:13,58,4,2,5
2022/05/01 12:17:29,57,5,6,5
2022/05/01 12:17:45,59,7,5,5
2022/05/01 12:18:01,57,2,4,5
2022/05/01 12:18:17,59,4,2,5
2022/05/01 12:18:38,63,7,3,7
2022/05/01 12:18:54,67,4,0,8
2022/05/01 12:19:11,70,4,1,9
2022/05/01 12:19:27,76,9,3,11
2022/05/01 12:19:43,74,2,4,10
2022/05/01 12:19:59,78,5,1,11
2022/05/01 12:20:15,79,3,2,12
2022/05/01 12:20:31,73,0,6,10
2022/05/01 12:20:47,70,2,5,9
2022/05/01 12:21:03,67,1,4,8
2022/05/01 12:21:19,65,3,5,7
2022/05/01 12:21:35,64,3,4,7
2022/05/01 12:21:51,64,6,6,7
2022/05/01 12:22:07,66,4,2,8
2022/05/01 12:22:23,65,4,5,7
2022/05/01 12:22:39,63,3,5,7
2022/05/01 12:22:56,61,2,4,6
2022/05/01 12:23:12,66,9,4,8
2022/05/01 12:23:28,63,7,10,7
2022/05/01 12:23:44,64,4,3,7
2022/05/01 12:24:00,61,2,5,6
2022/05/01 12:24:16,62,4,3,6
2022/05/01 12:24:32,63,1,0,7
2022/05/01 12:24:49,62,2,3,6
2022/05/01 12:25:05,65,4,1,7
2022/05/01 12:25:21,68,4,1,8
2022/05/01 12:25:37,71,6,3,9
2022/05/01 12:25:53,69,4,6,9
2022/05/01 12:26:09,73,8,4,10
2022/05/01 12:26:25,75,6,4,10
2022/05/01 12:26:41,83,10,2,13
2022/05/01 12:26:58,89,9,3,15
2022/05/01 12:27:14,85,3,7,14
2022/05/01 12:27:30,83,3,5,13
2022/05/01 12:27:46,84,7,6,13
2022/05/01 12:28:02,85,3,2,14
2022/05/01 12:28:18,85,3,3,14
2022/05/01 12:28:34,88,4,1,15
2022/05/01 12:28:50,88,3,3,15
2022/05/01 12:29:06,88,4,4,15
2022/05/01 12:29:22,85,1,4,14
2022/05/01 12:29:38,81,2,6,12
2022/05/01 12:29:55,80,3,4,12
2022/05/01 12:30:11,77,5,8,11
2022/05/01 12:30:27,74,3,6,10
2022/05/01 12:30:43,63,0,11,7
2022/05/01 12:30:59,58,4,9,5
2022/05/01 12:31:15,57,3,4,5
2022/05/01 12:31:31,58,4,3,5
2022/05/01 12:31:47,57,5,6,5
2022/05/01 12:32:03,55,2,4,4
2022/05/01 12:32:19,57,6,4,5
2022/05/01 12:32:35,56,1,2,5
2022/05/01 12:32:51,57,4,3,5
2022/05/01 12:33:07,55,2,4,4
2022/05/01 12:33:23,59,5,1,5
2022/05/01 12:33:39,62,5,2,6
2022/05/01 12:33:56,63,4,3,7
2022/05/01 12:34:12,63,5,5,7
2022/05/01 12:34:28,74,12,1,10
2022/05/01 12:34:44,78,4,0,11
2022/05/01 12:35:00,78,5,5,11
2022/05/01 12:35:20,81,6,3,12
2022/05/01 12:35:36,81,3,3,12
2022/05/01 12:35:53,84,7,4,13
2022/05/01 12:36:09,86,4,2,14
2022/05/01 12:36:25,86,5,5,14
2022/05/01 12:36:41,91,5,0,15
2022/05/01 12:36:57,91,3,3,15
2022/05/01 12:37:13,96,7,2,17
2022/05/01 12:37:29,92,3,7,16
2022/05/01 12:37:46,91,4,5,15
2022/05/01 12:38:02,95,8,4,17
2022/05/01 12:38:18,95,7,7,17
2022/05/01 12:38:34,88,3,10,15
2022/05/01 12:38:50,88,4,4,15
2022/05/01 12:39:06,87,4,5,14
2022/05/01 12:39:22,87,4,4,14
2022/05/01 12:39:38,87,3,3,14
2022/05/01 12:39:54,86,5,6,14
2022/05/01 12:40:10,82,1,5,13
2022/05/01 12:40:26,82,5,5,13
2022/05/01 12:40:48,87,11,6,14
2022/05/01 12:41:04,87,3,3,14
2022/05/01 12:41:20,88,7,6,15
2022/05/01 12:41:36,90,5,3,15
2022/05/01 12:41:52,89,3,4,15
2022/05/01 12:42:08,86,4,7,14
2022/05/01 12:42:24,81,5,10,12
2022/05/01 12:42:40,82,5,4,13
2022/05/01 12:42:57,82,5,5,13
2022/05/01 12:43:13,86,5,1,14
2022/05/01 12:43:29,87,4,3,14
2022/05/01 12:43:45,82,0,5,13
2022/05/01 12:44:01,79,2,5,12
2022/05/01 12:44:17,81,4,2,12
2022/05/01 12:44:33,84,8,5,13
2022/05/01 12:44:49,82,6,8,13
2022/05/01 12:45:06,81,3,4,12
2022/05/01 12:45:22,76,1,6,11
2022/05/01 12:45:38,76,5,5,11
2022/05/01 12:45:54,78,5,3,11
2022/05/01 12:46:10,79,4,3,12
2022/05/01 12:46:26,78,3,4,11
2022/05/01 12:46:42,77,4,5,11
2022/05/01 12:46:58,75,4,6,10
2022/05/01 12:47:14,76,5,4,11
2022/05/01 12:47:30,73,0,3,10
2022/05/01 12:47:46,75,5,3,10
2022/05/01 12:48:02,75,3,3,10
2022/05/01 12:48:19,78,5,2,11
2022/05/01 12:48:35,79,9,8,12
2022/05/01 12:48:51,78,4,5,11
2022/05/01 12:49:07,78,4,4,11
2022/05/01 12:49:23,79,2,1,12
2022/05/01 12:49:39,75,1,5,10
2022/05/01 12:49:55,72,3,6,10
2022/05/01 12:50:12,70,3,5,9
2022/05/01 12:50:28,76,7,1,11
2022/05/01 12:50:44,75,4,5,10
2022/05/01 12:51:00,72,1,4,10
2022/05/01 12:51:16,72,5,5,10
2022/05/01 12:51:32,76,4,0,11
2022/05/01 12:51:48,76,4,4,11
2022/05/01 12:52:04,77,5,4,11
2022/05/01 12:52:21,76,4,5,11
2022/05/01 12:52:37,68,1,9,8
2022/05/01 12:52:53,70,6,4,9
2022/05/01 12:53:09,70,6,6,9
2022/05/01 12:53:25,74,6,2,10
2022/05/01 12:53:41,79,6,1,12
2022/05/01 12:53:57,79,3,3,12
2022/05/01 12:54:13,80,5,4,12
2022/05/01 12:54:29,77,3,6,11
2022/05/01 12:54:46,78,4,3,11
2022/05/01 12:55:02,80,4,2,12
2022/05/01 12:55:18,81,7,6,12,48,2,2,2
2022/05/01 17:05:52,47,2,3,2
2022/05/01 17:06:08,46,0,1,1
2022/05/01 17:06:24,46,1,1,1
2022/05/01 17:06:40,43,0,3,0
2022/05/01 17:06:56,45,3,1,1
2022/05/01 17:07:13,42,3,6,0
2022/05/01 17:07:29,43,1,0,0
2022/05/01 17:07:45,42,1,2,0
2022/05/01 17:08:01,41,2,3,0
2022/05/01 17:08:17,45,5,1,1
2022/05/01 17:08:33,44,0,1,1
2022/05/01 17:08:49,41,0,3,0
2022/05/01 12:55:34,80,2,3,12
2022/05/01 12:55:50,78,1,3,11
2022/05/01 12:56:06,78,3,3,11
2022/05/01 12:56:22,78,5,5,11
2022/05/01 12:56:38,82,5,1,13
2022/05/01 12:56:54,81,4,5,12
2022/05/01 12:57:11,80,5,6,12
2022/05/01 12:57:27,80,3,3,12
2022/05/01 12:57:43,78,3,5,11
2022/05/01 12:57:59,79,4,3,12
2022/05/01 12:58:15,75,2,6,10
2022/05/01 12:58:31,75,3,3,10
2022/05/01 12:58:47,75,5,5,10
2022/05/01 12:59:03,73,3,5,10
2022/05/01 12:59:19,77,9,5,11
2022/05/01 12:59:35,79,6,4,12
2022/05/01 12:59:51,78,1,2,11
2022/05/01 13:00:07,86,10,2,14
2022/05/01 13:00:23,87,4,3,14
2022/05/01 13:00:40,87,5,5,14
2022/05/01 13:00:56,84,4,7,13
2022/05/01 13:01:12,85,8,7,14
2022/05/01 13:01:28,87,5,3,14
2022/05/01 13:01:44,90,5,2,15
2022/05/01 13:02:01,89,2,3,15
2022/05/01 13:02:17,91,4,2,15
2022/05/01 13:02:33,98,10,3,18
2022/05/01 13:02:49,95,2,5,17
2022/05/01 13:03:05,117,24,2,24
2022/05/01 13:03:21,121,11,7,25
2022/05/01 13:03:37,121,5,5,25
2022/05/01 13:03:53,126,6,1,26
2022/05/01 13:04:09,115,1,12,23
2022/05/01 13:04:25,113,1,3,22
2022/05/01 13:04:42,110,1,4,21
2022/05/01 13:04:58,115,8,3,23
2022/05/01 13:05:14,114,6,7,23
2022/05/01 13:05:30,111,2,5,22
2022/05/01 13:05:47,112,6,5,22
2022/05/01 13:06:03,112,2,2,22
2022/05/01 13:06:19,115,9,6,23
2022/05/01 13:06:35,112,7,10,22
2022/05/01 13:06:51,115,5,2,23
2022/05/01 13:07:08,99,3,19,18
2022/05/01 13:07:24,88,2,13,15
2022/05/01 13:07:40,91,6,3,15
2022/05/01 13:07:57,95,9,5,17
2022/05/01 13:08:13,94,4,5,16
2022/05/01 13:08:29,93,1,2,16
2022/05/01 13:08:45,97,5,1,17
2022/05/01 13:09:01,95,6,8,17
2022/05/01 13:09:17,93,6,8,16
2022/05/01 13:09:33,97,5,1,17
2022/05/01 13:09:49,100,8,5,18
2022/05/01 13:10:05,105,8,3,20
2022/05/01 13:10:21,101,7,11,19
2022/05/01 13:10:37,97,5,9,17
2022/05/01 13:10:54,94,3,6,16
2022/05/01 13:11:10,99,8,3,18
2022/05/01 13:11:26,103,6,2,19
2022/05/01 13:11:42,106,7,4,20
2022/05/01 13:11:58,105,4,5,20
2022/05/01 13:12:14,106,5,4,20
2022/05/01 13:12:30,109,5,2,21
2022/05/01 13:12:46,115,9,3,23
2022/05/01 13:13:02,115,6,6,23
2022/05/01 13:13:19,114,5,6,23
2022/05/01 13:13:35,115,5,4,23
2022/05/01 13:13:51,113,6,8,22
2022/05/01 13:14:07,108,3,8,21
2022/05/01 13:14:23,115,12,5,23
2022/05/01 13:14:39,112,2,5,22
2022/05/01 13:14:55,114,6,4,23
2022/05/01 13:15:11,106,1,9,20
2022/05/01 13:15:28,103,2,5,19
2022/05/01 13:15:44,101,5,7,19
2022/05/01 13:16:00,99,4,6,18
2022/05/01 13:16:16,99,3,3,18
2022/05/01 13:16:32,104,9,4,20
2022/05/01 13:16:48,97,2,9,17
2022/05/01 13:17:04,124,33,6,26
2022/05/01 13:17:20,162,42,4,38
2022/05/01 13:17:36,159,6,9,37
2022/05/01 13:17:52,163,6,2,38
2022/05/01 13:18:08,163,5,5,38
2022/05/01 13:18:24,161,10,12,37
2022/05/01 13:18:40,164,5,2,38
2022/05/01 13:18:57,162,3,5,38
2022/05/01 13:19:13,171,9,0,40
2022/05/01 13:19:29,175,6,2,42
2022/05/01 13:19:46,177,4,2,42
2022/05/01 13:20:02,179,5,3,43
2022/05/01 13:20:18,179,3,3,43
2022/05/01 13:20:34,202,32,9,50
2022/05/01 13:20:50,223,22,1,57
2022/05/01 13:21:06,205,12,30,51
2022/05/01 13:21:22,166,8,47,39
2022/05/01 13:21:38,169,8,5,40
2022/05/01 13:21:54,173,10,6,41
2022/05/01 13:22:10,174,5,4,41
2022/05/01 13:22:26,173,10,11,41
2022/05/01 13:22:42,173,5,5,41
2022/05/01 13:22:59,174,6,5,41
2022/05/01 13:23:15,172,6,8,41
2022/05/01 13:23:31,172,5,5,41
2022/05/01 13:23:47,177,8,3,42
2022/05/01 13:24:03,178,6,5,43
2022/05/01 13:24:19,175,1,4,42
2022/05/01 13:24:35,146,4,33,33
2022/05/01 13:24:51,129,7,24,27
2022/05/01 13:25:08,125,10,14,26
2022/05/01 13:25:24,127,10,8,27
2022/05/01 13:25:40,133,13,7,29
2022/05/01 13:25:57,134,10,9,29
2022/05/01 13:26:13,138,10,6,30
2022/05/01 13:26:29,138,10,10,30
2022/05/01 13:26:45,140,6,4,31
2022/05/01 13:27:01,146,11,5,33
2022/05/01 13:27:17,151,9,4,34
2022/05/01 13:27:33,157,10,4,36
2022/05/01 13:27:49,164,15,8,38
2022/05/01 13:28:05,174,17,7,41
2022/05/01 13:28:22,185,13,2,45
2022/05/01 13:28:38,189,9,5,46
2022/05/01 13:28:54,193,12,8,47
2022/05/01 13:29:10,194,11,10,48
2022/05/01 13:29:26,198,14,10,49
2022/05/01 13:29:42,201,16,13,50
2022/05/01 13:29:58,207,15,9,52
2022/05/01 13:30:15,214,14,7,54
2022/05/01 13:30:31,211,9,12,53
2022/05/01 13:30:47,216,12,7,55
2022/05/01 13:31:03,211,7,12,53
2022/05/01 13:31:19,208,6,9,52
2022/05/01 13:31:35,206,7,9,51
2022/05/01 13:31:52,202,12,16,50
2022/05/01 13:32:08,216,29,15,55
2022/05/01 13:32:24,219,16,13,55
2022/05/01 13:32:40,229,18,8,59
2022/05/01 13:32:57,228,13,14,58
2022/05/01 13:33:13,233,15,10,60
2022/05/01 13:33:29,238,19,14,61
2022/05/01 13:33:45,226,5,17,58
2022/05/01 13:34:01,220,6,12,56
2022/05/01 13:34:17,213,7,14,54
2022/05/01 13:34:33,213,9,9,54
2022/05/01 13:34:49,210,9,12,53
2022/05/01 13:35:05,209,6,7,52
2022/05/01 13:35:21,212,8,5,53
2022/05/01 13:35:37,207,5,10,52
2022/05/01 13:35:54,202,4,9,50
2022/05/01 13:36:10,179,3,26,43
2022/05/01 13:36:26,176,13,16,42
2022/05/01 13:36:43,164,6,18,38
2022/05/01 13:36:59,155,4,13,35
2022/05/01 13:37:15,149,9,15,34
2022/05/01 13:37:31,141,11,19,31
2022/05/01 13:37:47,137,2,6,30
2022/05/01 13:38:03,129,0,8,27
2022/05/01 13:38:19,128,8,9,27
2022/05/01 13:38:35,119,2,11,24
2022/05/01 13:38:51,115,5,9,23
2022/05/01 13:39:07,119,11,7,24
2022/05/01 13:39:23,124,12,7,26
2022/05/01 13:39:39,123,8,9,25
2022/05/01 13:39:56,127,9,5,27
2022/05/01 13:40:12,127,7,7,27
2022/05/01 13:40:28,120,4,11,25
2022/05/01 13:40:45,120,6,6,25
2022/05/01 13:41:01,119,4,5,24
2022/05/01 13:41:17,113,4,10,22
2022/05/01 13:41:33,114,12,11,23
2022/05/01 13:41:49,127,19,6,27
2022/05/01 13:42:05,131,4,0,28
2022/05/01 13:42:21,128,4,7,27
2022/05/01 13:42:37,130,7,5,28
2022/05/01 13:42:53,132,7,5,28
2022/05/01 13:43:09,128,7,11,27
2022/05/01 13:43:25,123,7,12,25
2022/05/01 13:43:41,118,5,10,24
2022/05/01 13:43:58,117,8,9,24
2022/05/01 13:44:14,117,7,7,24
2022/05/01 13:44:30,139,25,3,30
2022/05/01 13:44:46,142,9,6,31
2022/05/01 13:45:02,142,6,6,31
2022/05/01 13:45:19,145,5,2,32
2022/05/01 13:45:35,140,5,10,31
2022/05/01 13:45:51,127,5,18,27
2022/05/01 13:46:07,128,7,6,27
2022/05/01 13:46:23,129,6,5,27
2022/05/01 13:46:39,133,9,5,29
2022/05/01 13:46:56,133,6,6,29
2022/05/01 13:47:12,146,21,8,33
2022/05/01 13:47:28,143,4,7,32
2022/05/01 13:47:44,147,8,4,33
2022/05/01 13:48:00,145,4,6,32
2022/05/01 13:48:17,144,6,7,32
2022/05/01 13:48:33,130,11,25,28
2022/05/01 13:48:49,130,7,7,28
2022/05/01 13:49:05,126,4,8,26
2022/05/01 13:49:21,129,8,5,27
2022/05/01 13:49:37,139,16,6,30
2022/05/01 13:49:53,142,9,6,31
2022/05/01 13:50:09,144,8,6,32
2022/05/01 13:50:25,149,11,6,34
2022/05/01 13:50:41,146,3,6,33
2022/05/01 13:50:58,151,11,6,34
2022/05/01 13:51:14,137,4,18,30
2022/05/01 13:51:30,135,3,5,29
2022/05/01 13:51:46,154,26,7,35
2022/05/01 13:52:02,154,5,5,35
2022/05/01 13:52:18,151,4,7,34
2022/05/01 13:52:34,147,7,11,33
2022/05/01 13:52:51,146,5,6,33
2022/05/01 13:53:07,146,4,4,33
2022/05/01 13:53:23,139,3,10,30
2022/05/01 13:53:39,131,8,16,28
2022/05/01 13:53:56,125,3,9,26
2022/05/01 13:54:12,132,14,7,28
2022/05/01 13:54:28,125,6,13,26
2022/05/01 13:54:44,128,6,3,27
2022/05/01 13:55:00,124,7,11,26
2022/05/01 13:55:30,126,11,9,26
2022/05/01 13:56:38,101,18,43,19
2022/05/01 13:57:31,118,27,10,24
2022/05/01 13:57:47,116,6,8,23
2022/05/01 13:58:04,122,9,3,25
2022/05/01 13:58:20,112,5,15,22
2022/05/01 13:58:36,111,6,7,22
2022/05/01 13:58:53,110,7,8,21
2022/05/01 13:59:09,106,3,7,20
2022/05/01 13:59:25,113,7,0,22
2022/05/01 13:59:41,120,14,7,25
2022/05/01 13:59:57,129,9,0,27
2022/05/01 14:00:14,137,8,0,30
2022/05/01 14:00:30,148,11,0,33
2022/05/01 14:00:46,140,8,16,31
2022/05/01 14:01:02,150,10,0,34
2022/05/01 14:01:18,160,10,0,37
2022/05/01 14:01:34,137,6,29,30
2022/05/01 14:01:50,135,5,7,29
2022/05/01 14:02:06,143,17,9,32
2022/05/01 14:02:36,162,22,3,38
2022/05/01 14:02:52,170,14,6,40
2022/05/01 14:03:08,170,7,7,40
2022/05/01 14:03:24,181,14,3,44
2022/05/01 14:03:40,185,11,7,45
2022/05/01 14:03:57,179,9,15,43
2022/05/01 14:04:13,182,12,9,44
2022/05/01 14:04:29,181,7,8,44
2022/05/01 14:04:46,173,7,15,41
2022/05/01 14:05:02,174,13,12,41
2022/05/01 14:05:18,168,4,10,40
2022/05/01 14:05:34,163,2,7,38
2022/05/01 14:05:50,166,9,6,39
2022/05/01 14:06:06,150,2,18,34
2022/05/01 14:06:22,154,4,0,35
2022/05/01 14:06:39,147,11,18,33
2022/05/01 14:06:55,138,7,16,30
2022/05/01 14:07:11,139,8,7,30
2022/05/01 14:07:27,133,8,14,29
2022/05/01 14:07:43,128,6,11,27
2022/05/01 14:07:59,127,7,8,27
2022/05/01 14:08:15,125,9,11,26
2022/05/01 14:08:31,125,9,9,26
2022/05/01 14:08:47,123,4,6,25
2022/05/01 14:09:03,115,3,11,23
2022/05/01 14:09:19,121,11,5,25
2022/05/01 14:09:37,132,13,2,28
2022/05/01 14:09:53,128,3,7,27
2022/05/01 14:10:09,130,6,4,28
2022/05/01 14:10:25,130,5,5,28
2022/05/01 14:10:42,122,3,11,25
2022/05/01 14:10:58,118,2,6,24
2022/05/01 14:11:14,114,4,8,23
2022/05/01 14:11:30,116,10,8,23
2022/05/01 14:11:47,115,8,9,23
2022/05/01 14:12:03,111,4,8,22
2022/05/01 14:12:19,110,6,7,21
2022/05/01 14:12:35,103,2,9,19
2022/05/01 14:12:51,103,4,4,19
2022/05/01 14:13:07,101,2,4,19
2022/05/01 14:13:24,98,6,9,18
2022/05/01 14:13:40,95,8,11,17
2022/05/01 14:13:57,102,10,3,19
2022/05/01 14:14:13,107,9,4,20
2022/05/01 14:14:29,113,11,5,22
2022/05/01 14:14:45,118,8,3,24
2022/05/01 14:15:01,115,1,4,23
2022/05/01 14:15:18,112,3,6,22
2022/05/01 14:15:35,107,5,10,20
2022/05/01 14:15:51,101,4,10,19
2022/05/01 14:16:07,99,3,5,18
2022/05/01 14:16:23,101,7,5,19
2022/05/01 14:16:39,100,3,4,18
2022/05/01 14:16:56,103,8,5,19
2022/05/01 14:17:12,105,4,2,20
2022/05/01 14:17:28,106,8,7,20
2022/05/01 14:17:46,104,6,8,20
2022/05/01 14:18:03,100,5,9,18
2022/05/01 14:18:21,102,11,9,19
2022/05/01 14:18:37,101,10,11,19
2022/05/01 14:18:53,102,8,7,19
2022/05/01 14:19:10,122,22,2,25
2022/05/01 14:19:40,127,14,9,27
2022/05/01 14:19:56,134,9,2,29
2022/05/01 14:20:13,134,3,3,29
2022/05/01 14:20:29,137,9,6,30
2022/05/01 14:20:45,137,4,4,30
2022/05/01 14:21:01,140,9,6,31
2022/05/01 14:21:18,140,3,3,31
2022/05/01 14:21:34,139,6,7,30
2022/05/01 14:21:50,141,9,7,31
2022/05/01 14:22:06,143,6,4,32
2022/05/01 14:22:22,139,7,11,30
2022/05/01 14:22:38,133,4,10,29
2022/05/01 14:22:54,130,5,8,28
2022/05/01 14:23:11,112,2,20,22
2022/05/01 14:23:27,116,4,0,23
2022/05/01 14:23:43,105,4,15,20
2022/05/01 14:23:59,100,3,8,18
2022/05/01 14:24:15,103,4,1,19
2022/05/01 14:24:31,101,4,6,19
2022/05/01 14:24:47,99,3,5,18
2022/05/01 14:25:03,91,5,13,15
2022/05/01 14:25:19,93,5,3,16
2022/05/01 14:25:35,95,7,5,17
2022/05/01 14:25:52,90,4,9,15
2022/05/01 14:26:08,92,7,5,16
2022/05/01 14:26:24,89,5,8,15
2022/05/01 14:26:40,93,7,3,16
2022/05/01 14:26:57,92,4,5,16
2022/05/01 14:27:13,95,6,3,17
2022/05/01 14:27:29,92,2,5,16
2022/05/01 14:27:45,91,7,8,15
2022/05/01 14:28:01,94,6,3,16
2022/05/01 14:28:17,99,10,5,18
2022/05/01 14:28:33,104,9,4,20
2022/05/01 14:28:49,110,9,3,21
2022/05/01 14:29:05,111,4,3,22
2022/05/01 14:29:21,113,6,4,22
2022/05/01 14:29:37,109,4,8,21
2022/05/01 14:29:53,109,5,5,21
2022/05/01 14:30:10,108,6,7,21
2022/05/01 14:30:26,108,5,5,21
2022/05/01 14:30:42,102,3,9,19
2022/05/01 14:30:58,104,5,3,20
2022/05/01 14:31:14,98,0,6,18
2022/05/01 14:31:30,99,4,3,18
2022/05/01 14:31:46,99,8,8,18
2022/05/01 14:32:02,100,6,5,18
2022/05/01 14:32:18,97,5,8,17
2022/05/01 14:32:34,93,4,8,16
2022/05/01 14:32:50,88,3,8,15
2022/05/01 14:33:07,87,3,4,14
2022/05/01 14:33:23,88,7,6,15
2022/05/01 14:33:39,94,9,3,16
2022/05/01 14:33:55,95,6,5,17
2022/05/01 14:34:11,93,7,9,16
2022/05/01 14:34:27,90,2,5,15
2022/05/01 14:34:43,90,3,3,15
2022/05/01 14:34:59,92,7,5,16
2022/05/01 14:35:15,95,4,1,17
2022/05/01 14:35:31,96,6,5,17
2022/05/01 14:35:48,92,3,7,16
2022/05/01 14:36:04,91,5,6,15
2022/05/01 14:36:20,93,6,4,16
2022/05/01 14:36:36,92,4,5,16
2022/05/01 14:36:52,90,2,4,15
2022/05/01 14:37:08,87,1,4,14
2022/05/01 14:37:24,87,7,7,14
2022/05/01 14:37:40,85,6,8,14
2022/05/01 14:37:57,84,5,6,13
2022/05/01 14:38:13,81,2,5,12
2022/05/01 14:38:29,87,8,2,14
2022/05/01 14:38:45,84,1,4,13
2022/05/01 14:39:01,79,2,7,12
2022/05/01 14:39:17,81,6,4,12
2022/05/01 14:39:33,77,0,4,11
2022/05/01 14:39:49,77,7,7,11
2022/05/01 14:40:06,75,2,4,10
2022/05/01 14:40:22,73,5,7,10
2022/05/01 14:40:38,73,5,5,10
2022/05/01 14:40:54,75,4,2,10
2022/05/01 14:41:10,76,3,2,11
2022/05/01 14:41:26,73,3,6,10
2022/05/01 14:41:42,74,4,3,10
2022/05/01 14:41:58,74,4,4,10
2022/05/01 14:42:14,78,6,2,11
2022/05/01 14:42:30,72,3,9,10
2022/05/01 14:42:46,72,2,2,10
2022/05/01 14:43:02,72,2,2,10
2022/05/01 14:43:18,68,2,6,8
2022/05/01 14:43:35,70,3,1,9
2022/05/01 14:43:51,68,3,5,8
2022/05/01 14:44:07,70,4,2,9
2022/05/01 14:44:23,68,4,6,8
2022/05/01 14:44:39,63,3,8,7
2022/05/01 14:44:55,61,1,3,6
2022/05/01 14:45:11,60,2,3,6
2022/05/01 14:45:27,62,5,3,6
2022/05/01 14:45:43,61,2,3,6
2022/05/01 14:45:59,57,3,7,5
2022/05/01 14:46:15,52,2,7,3
2022/05/01 14:46:32,50,3,5,3
2022/05/01 14:46:48,49,3,4,2
2022/05/01 14:47:04,49,2,2,2
2022/05/01 14:47:20,46,0,3,1
2022/05/01 14:47:36,47,5,4,2
2022/05/01 14:47:52,46,2,3,1
2022/05/01 14:48:08,47,5,4,2
2022/05/01 14:48:24,45,1,3,1
2022/05/01 14:48:40,46,4,3,1
2022/05/01 14:48:57,49,4,1,2
2022/05/01 14:49:13,49,2,2,2
2022/05/01 14:49:29,52,10,7,3
2022/05/01 14:49:45,52,2,2,3
2022/05/01 14:50:01,52,3,3,3
2022/05/01 14:50:17,55,3,0,4
2022/05/01 14:50:33,56,5,4,5
2022/05/01 14:50:49,58,4,2,5
2022/05/01 14:51:05,58,2,2,5
2022/05/01 14:51:21,61,3,0,6
2022/05/01 14:51:37,60,4,5,6
2022/05/01 14:51:54,61,3,2,6
2022/05/01 14:52:10,60,4,5,6
2022/05/01 14:52:26,64,4,0,7
2022/05/01 14:52:42,62,2,4,6
2022/05/01 14:52:58,62,4,4,6
2022/05/01 14:53:14,64,3,1,7
2022/05/01 14:53:30,58,5,11,5
2022/05/01 14:53:46,58,3,3,5
2022/05/01 14:54:02,59,3,2,5
2022/05/01 14:54:25,60,4,3,6
2022/05/01 14:54:41,59,4,5,5
2022/05/01 14:54:57,60,5,4,6
2022/05/01 14:55:14,61,2,1,6
2022/05/01 14:55:30,62,4,3,6
2022/05/01 14:55:46,60,2,4,6
2022/05/01 14:56:02,60,4,4,6
2022/05/01 14:56:18,65,8,3,7
2022/05/01 14:56:34,67,6,4,8
2022/05/01 14:56:50,67,3,3,8
2022/05/01 14:57:06,65,2,4,7
2022/05/01 14:57:22,66,3,2,8
2022/05/01 14:57:38,63,3,6,7
2022/05/01 14:57:55,62,2,3,6
2022/05/01 14:58:11,60,2,4,6
2022/05/01 14:58:27,58,2,4,5
2022/05/01 14:58:43,54,0,4,4
2022/05/01 14:58:59,54,5,5,4
2022/05/01 14:59:15,55,3,2,4
2022/05/01 14:59:31,53,1,3,4
2022/05/01 14:59:47,51,0,2,3
2022/05/01 15:00:03,45,0,6,1
2022/05/01 15:00:19,43,2,4,0
2022/05/01 15:00:35,40,2,5,0
2022/05/01 15:00:51,40,2,2,0
2022/05/01 15:01:07,39,1,2,0
2022/05/01 15:01:23,38,1,2,0
2022/05/01 15:01:39,35,1,4,-1
2022/05/01 15:01:56,34,2,3,-1
2022/05/01 15:02:12,32,1,3,-2
2022/05/01 15:02:28,32,4,4,-2
2022/05/01 15:02:44,33,1,0,-2
2022/05/01 15:03:00,30,2,5,-3
2022/05/01 15:03:16,27,0,3,-4
2022/05/01 15:03:32,27,1,1,-4
2022/05/01 15:03:49,30,4,1,-3
2022/05/01 15:04:05,31,1,0,-2
2022/05/01 15:04:21,34,5,2,-1
2022/05/01 15:04:37,35,1,0,-1
2022/05/01 15:04:53,36,3,2,-1
2022/05/01 15:05:09,37,2,1,0
2022/05/01 15:05:25,37,1,1,0
2022/05/01 15:05:41,38,2,1,0
2022/05/01 15:05:57,39,3,2,0
2022/05/01 15:06:14,40,2,1,0
2022/05/01 15:06:30,42,4,2,0
2022/05/01 15:06:46,42,1,1,0
2022/05/01 15:07:02,43,3,2,0
2022/05/01 15:07:18,46,3,0,1
2022/05/01 15:07:34,47,2,1,2
2022/05/01 15:07:50,46,3,4,1
2022/05/01 15:08:06,46,2,2,1
2022/05/01 15:08:22,43,2,5,0
2022/05/01 15:08:38,44,3,2,1
2022/05/01 15:08:54,43,2,3,0
2022/05/01 15:09:10,43,2,2,0
2022/05/01 15:09:26,49,7,1,2
2022/05/01 15:09:43,51,4,2,3
2022/05/01 15:09:59,50,3,4,3
2022/05/01 15:10:15,54,6,2,4
2022/05/01 15:10:31,51,2,5,3
2022/05/01 15:10:47,52,1,0,3
2022/05/01 15:11:03,51,2,3,3
2022/05/01 15:11:19,53,5,3,4
2022/05/01 15:11:35,52,1,2,3
2022/05/01 15:11:51,53,2,1,4
2022/05/01 15:12:07,56,4,1,5
2022/05/01 15:12:23,55,1,2,4
2022/05/01 15:12:39,53,0,2,4
2022/05/01 15:12:56,51,0,2,3
2022/05/01 15:13:12,49,0,2,2
2022/05/01 15:13:28,45,3,7,1
2022/05/01 15:13:44,40,0,5,0
2022/05/01 15:14:00,39,1,2,0
2022/05/01 15:14:16,39,5,5,0
2022/05/01 15:14:32,39,3,3,0
2022/05/01 15:14:48,38,1,2,0
